#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 02 14 02 23 999 99.0 99.0  0.79 10.53  5.40 116 9999.0 999.0  20.7 999.0 99.0 99.00
2018 02 14 02 53 999 99.0 99.0  0.80 10.53  5.47 104 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 14 03 23 999 99.0 99.0  0.78  9.88  5.48 105 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 14 03 53 999 99.0 99.0  0.73 10.53  5.28  99 9999.0 999.0  20.4 999.0 99.0 99.00
2018 02 14 04 23 999 99.0 99.0  0.72 11.11  5.34 109 9999.0 999.0  20.3 999.0 99.0 99.00
2018 02 14 04 53 999 99.0 99.0  0.73 10.53  5.50 105 9999.0 999.0  20.2 999.0 99.0 99.00
2018 02 14 05 23 999 99.0 99.0  0.72  9.88  5.42 108 9999.0 999.0  20.3 999.0 99.0 99.00
2018 02 14 05 53 999 99.0 99.0  0.71  9.88  5.46  92 9999.0 999.0  20.7 999.0 99.0 99.00
2018 02 14 06 23 999 99.0 99.0  0.79  9.88  5.51 105 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 14 06 53 999 99.0 99.0  0.77  9.88  5.51 104 9999.0 999.0  20.4 999.0 99.0 99.00
2018 02 14 07 23 999 99.0 99.0  0.79  9.09  5.40  95 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 14 08 23 999 99.0 99.0  0.79 10.53  5.45 101 9999.0 999.0  20.2 999.0 99.0 99.00
2018 02 14 08 53 999 99.0 99.0  0.89  9.88  5.62  95 9999.0 999.0  20.1 999.0 99.0 99.00
2018 02 14 09 23 999 99.0 99.0  0.97 10.53  6.04 104 9999.0 999.0  20.1 999.0 99.0 99.00
2018 02 14 10 23 999 99.0 99.0  0.98  9.88  5.94  95 9999.0 999.0  20.0 999.0 99.0 99.00
2018 02 14 10 53 999 99.0 99.0  0.99 10.53  5.94 102 9999.0 999.0  20.1 999.0 99.0 99.00
2018 02 14 11 23 999 99.0 99.0  0.97 10.53  5.90 101 9999.0 999.0  20.0 999.0 99.0 99.00
2018 02 14 11 53 999 99.0 99.0  1.00 10.53  5.83  90 9999.0 999.0  20.1 999.0 99.0 99.00
2018 02 14 12 23 999 99.0 99.0  0.93 11.11  5.45  94 9999.0 999.0  20.1 999.0 99.0 99.00
2018 02 14 12 53 999 99.0 99.0  1.00  9.88  5.66  88 9999.0 999.0  20.2 999.0 99.0 99.00
2018 02 14 13 23 999 99.0 99.0  1.02  9.88  5.81  99 9999.0 999.0  20.2 999.0 99.0 99.00
2018 02 14 13 53 999 99.0 99.0  0.99  9.88  5.49  97 9999.0 999.0  20.3 999.0 99.0 99.00
2018 02 14 14 23 999 99.0 99.0  0.95 10.53  5.85  88 9999.0 999.0  20.3 999.0 99.0 99.00
2018 02 14 14 53 999 99.0 99.0  0.98 10.53  5.97  91 9999.0 999.0  20.4 999.0 99.0 99.00
2018 02 14 15 23 999 99.0 99.0  0.87 10.53  5.66  90 9999.0 999.0  20.4 999.0 99.0 99.00
2018 02 14 15 53 999 99.0 99.0  0.90 11.11  6.26  95 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 14 16 23 999 99.0 99.0  0.86 11.11  6.33  95 9999.0 999.0  20.7 999.0 99.0 99.00
2018 02 14 16 53 999 99.0 99.0  0.92 10.53  6.37 104 9999.0 999.0  20.8 999.0 99.0 99.00
2018 02 14 17 23 999 99.0 99.0  0.90  9.88  5.95 101 9999.0 999.0  20.9 999.0 99.0 99.00
2018 02 14 17 53 999 99.0 99.0  0.87 10.53  5.77 108 9999.0 999.0  21.0 999.0 99.0 99.00
2018 02 14 18 23 999 99.0 99.0  0.93  9.88  5.72 105 9999.0 999.0  21.0 999.0 99.0 99.00
2018 02 14 18 53 999 99.0 99.0  0.88 10.53  5.37  94 9999.0 999.0  21.0 999.0 99.0 99.00
2018 02 14 19 23 999 99.0 99.0  0.92  9.88  5.51  98 9999.0 999.0  21.0 999.0 99.0 99.00
2018 02 14 19 53 999 99.0 99.0  0.82  9.09  4.96 102 9999.0 999.0  21.0 999.0 99.0 99.00
2018 02 14 20 23 999 99.0 99.0  0.90  9.88  4.83 107 9999.0 999.0  21.0 999.0 99.0 99.00
2018 02 14 20 53 999 99.0 99.0  0.93 10.53  4.85 115 9999.0 999.0  20.9 999.0 99.0 99.00
2018 02 14 21 23 999 99.0 99.0  0.98 10.53  5.16 111 9999.0 999.0  20.8 999.0 99.0 99.00
2018 02 14 21 53 999 99.0 99.0  0.94  9.88  4.92 104 9999.0 999.0  20.8 999.0 99.0 99.00
2018 02 14 22 23 999 99.0 99.0  1.00 10.53  4.94  91 9999.0 999.0  20.7 999.0 99.0 99.00
2018 02 14 22 53 999 99.0 99.0  0.99 10.53  5.20 104 9999.0 999.0  20.7 999.0 99.0 99.00
2018 02 14 23 23 999 99.0 99.0  0.99  9.88  5.26  95 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 14 23 53 999 99.0 99.0  0.99 10.53  5.58  91 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 15 00 23 999 99.0 99.0  0.97  9.88  5.32  91 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 15 00 53 999 99.0 99.0  0.95  9.88  5.58  95 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 15 01 23 999 99.0 99.0  0.91  9.88  5.67 101 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 15 01 53 999 99.0 99.0  0.92 11.11  6.00 109 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 15 02 23 999 99.0 99.0  0.87 10.53  5.99  94 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 15 02 53 999 99.0 99.0  0.95 11.11  6.63 104 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 15 03 23 999 99.0 99.0  0.79 11.11  6.14 107 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 15 03 53 999 99.0 99.0  0.81 10.53  6.30 109 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 15 04 23 999 99.0 99.0  0.77 10.53  6.33 108 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 15 04 53 999 99.0 99.0  0.77 10.53  6.71 101 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 15 05 23 999 99.0 99.0  0.78  9.88  6.55 112 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 15 05 53 999 99.0 99.0  0.75 10.53  6.75 104 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 15 06 23 999 99.0 99.0  0.74 10.53  6.85 105 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 15 06 53 999 99.0 99.0  0.71 11.11  6.49 108 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 15 07 23 999 99.0 99.0  0.75 10.53  6.91 102 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 15 07 53 999 99.0 99.0  0.75 10.53  6.93 109 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 15 08 23 999 99.0 99.0  0.66 10.53  6.38 102 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 15 08 53 999 99.0 99.0  0.73 10.53  6.76  98 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 15 09 23 999 99.0 99.0  0.72  9.09  6.73  97 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 15 09 53 999 99.0 99.0  0.72 10.53  6.87  99 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 15 10 23 999 99.0 99.0  0.73 10.53  6.82 104 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 15 10 53 999 99.0 99.0  0.76 10.53  7.16 107 9999.0 999.0  20.4 999.0 99.0 99.00
2018 02 15 11 23 999 99.0 99.0  0.74  9.09  6.79  95 9999.0 999.0  20.4 999.0 99.0 99.00
2018 02 15 11 53 999 99.0 99.0  0.70  9.88  6.89 107 9999.0 999.0  20.4 999.0 99.0 99.00
2018 02 15 12 23 999 99.0 99.0  0.69 11.11  7.03 105 9999.0 999.0  20.4 999.0 99.0 99.00
2018 02 15 12 53 999 99.0 99.0  0.70 11.11  7.10 104 9999.0 999.0  20.4 999.0 99.0 99.00
2018 02 15 13 23 999 99.0 99.0  0.74 11.11  7.45 104 9999.0 999.0  20.4 999.0 99.0 99.00
2018 02 15 13 53 999 99.0 99.0  0.68 11.11  7.29 105 9999.0 999.0  20.4 999.0 99.0 99.00
2018 02 15 14 23 999 99.0 99.0  0.73 10.53  7.59 104 9999.0 999.0  20.4 999.0 99.0 99.00
2018 02 15 14 53 999 99.0 99.0  0.69 10.53  7.53  99 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 15 15 23 999 99.0 99.0  0.76 11.11  7.97 104 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 15 15 53 999 99.0 99.0  0.71 11.11  7.72 102 9999.0 999.0  20.7 999.0 99.0 99.00
2018 02 15 16 23 999 99.0 99.0  0.65 10.53  7.58 102 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 15 16 53 999 99.0 99.0  0.70 10.53  7.71 105 9999.0 999.0  21.0 999.0 99.0 99.00
2018 02 15 17 23 999 99.0 99.0  0.66 10.53  7.80 101 9999.0 999.0  20.9 999.0 99.0 99.00
2018 02 15 17 53 999 99.0 99.0  0.72  9.88  7.99 102 9999.0 999.0  20.9 999.0 99.0 99.00
2018 02 15 18 23 999 99.0 99.0  0.77 11.11  7.95 108 9999.0 999.0  21.0 999.0 99.0 99.00
2018 02 15 18 53 999 99.0 99.0  0.71 11.11  7.68 109 9999.0 999.0  20.9 999.0 99.0 99.00
2018 02 15 19 23 999 99.0 99.0  0.70  9.88  7.70 105 9999.0 999.0  20.9 999.0 99.0 99.00
2018 02 15 19 53 999 99.0 99.0  0.64 10.53  7.37 104 9999.0 999.0  20.9 999.0 99.0 99.00
2018 02 15 20 23 999 99.0 99.0  0.75 10.53  7.89 109 9999.0 999.0  21.0 999.0 99.0 99.00
2018 02 15 20 53 999 99.0 99.0  0.81 10.53  8.03  99 9999.0 999.0  20.9 999.0 99.0 99.00
2018 02 15 21 23 999 99.0 99.0  0.71 10.53  7.37 102 9999.0 999.0  20.7 999.0 99.0 99.00
2018 02 15 21 53 999 99.0 99.0  0.85 10.53  7.86  98 9999.0 999.0  20.8 999.0 99.0 99.00
2018 02 15 22 23 999 99.0 99.0  0.84 10.53  7.85 107 9999.0 999.0  20.7 999.0 99.0 99.00
2018 02 15 22 53 999 99.0 99.0  0.75 11.76  7.90 107 9999.0 999.0  20.7 999.0 99.0 99.00
2018 02 15 23 23 999 99.0 99.0  0.76 11.11  7.91 101 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 15 23 53 999 99.0 99.0  0.87 10.53  8.23  98 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 00 23 999 99.0 99.0  0.74 10.53  7.61 109 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 00 53 999 99.0 99.0  0.77 10.53  8.10 101 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 01 23 999 99.0 99.0  0.84 11.11  8.43 104 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 01 53 999 99.0 99.0  0.74 11.11  8.00 105 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 02 23 999 99.0 99.0  0.71 11.11  8.07 107 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 02 53 999 99.0 99.0  0.78 11.11  8.18 102 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 03 23 999 99.0 99.0  0.74 10.53  8.12  95 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 03 53 999 99.0 99.0  0.72 11.11  7.59 111 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 16 04 23 999 99.0 99.0  0.71 11.11  7.53 109 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 16 04 53 999 99.0 99.0  0.66 10.53  6.99 105 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 05 23 999 99.0 99.0  0.66 11.11  6.97 101 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 05 53 999 99.0 99.0  0.66 10.53  6.95 105 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 06 23 999 99.0 99.0  0.65 11.11  6.94 102 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 06 53 999 99.0 99.0  0.63 11.76  6.50 104 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 07 23 999 99.0 99.0  0.66 10.53  6.92 105 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 07 53 999 99.0 99.0  0.60 11.11  5.81 108 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 08 23 999 99.0 99.0  0.59 10.53  5.66 102 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 08 53 999 99.0 99.0  0.59 11.11  5.68  97 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 09 23 999 99.0 99.0  0.57 11.11  5.58 102 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 09 53 999 99.0 99.0  0.57 10.53  5.60  95 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 10 23 999 99.0 99.0  0.63 11.76  6.12 107 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 16 10 53 999 99.0 99.0  0.67  9.88  6.87  90 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 16 11 23 999 99.0 99.0  0.61 11.11  6.36  99 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 16 11 53 999 99.0 99.0  0.65 10.53  6.86  90 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 16 12 23 999 99.0 99.0  0.65 11.11  6.77 101 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 16 12 53 999 99.0 99.0  0.63 11.11  6.33 105 9999.0 999.0  20.5 999.0 99.0 99.00
2018 02 16 13 23 999 99.0 99.0  0.70 10.53  6.78 102 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 13 53 999 99.0 99.0  0.63 10.53  6.10 102 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 14 23 999 99.0 99.0  0.73 10.53  7.10 105 9999.0 999.0  20.6 999.0 99.0 99.00
2018 02 16 14 53 999 99.0 99.0  0.71 11.11  7.02 112 9999.0 999.0  20.7 999.0 99.0 99.00
2018 02 16 15 23 999 99.0 99.0  0.66 11.11  6.61 102 9999.0 999.0  20.8 999.0 99.0 99.00
2018 02 16 15 53 999 99.0 99.0  0.70 11.11  7.31 109 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 16 16 23 999 99.0 99.0  0.70 11.11  7.03 115 9999.0 999.0  21.4 999.0 99.0 99.00
2018 02 16 16 53 999 99.0 99.0  0.61 10.53  7.19 104 9999.0 999.0  21.8 999.0 99.0 99.00
2018 02 16 17 23 999 99.0 99.0  0.67 11.11  7.67 104 9999.0 999.0  21.8 999.0 99.0 99.00
2018 02 16 17 53 999 99.0 99.0  0.66 10.53  7.52 111 9999.0 999.0  21.9 999.0 99.0 99.00
2018 02 16 18 23 999 99.0 99.0  0.61 11.11  7.16 107 9999.0 999.0  21.9 999.0 99.0 99.00
2018 02 16 18 53 999 99.0 99.0  0.64 10.53  7.40 109 9999.0 999.0  21.8 999.0 99.0 99.00
2018 02 16 19 23 999 99.0 99.0  0.61  9.88  7.02 109 9999.0 999.0  21.8 999.0 99.0 99.00
2018 02 16 19 53 999 99.0 99.0  0.59 10.53  6.70 111 9999.0 999.0  22.0 999.0 99.0 99.00
2018 02 16 20 23 999 99.0 99.0  0.67 11.11  6.95 109 9999.0 999.0  22.0 999.0 99.0 99.00
2018 02 16 20 53 999 99.0 99.0  0.59 11.11  6.15 115 9999.0 999.0  21.8 999.0 99.0 99.00
2018 02 16 21 23 999 99.0 99.0  0.63 11.11  5.53 108 9999.0 999.0  21.7 999.0 99.0 99.00
2018 02 16 21 53 999 99.0 99.0  0.63 11.11  5.33 114 9999.0 999.0  21.8 999.0 99.0 99.00
2018 02 16 22 23 999 99.0 99.0  0.60 10.53  5.23 105 9999.0 999.0  21.8 999.0 99.0 99.00
2018 02 16 22 53 999 99.0 99.0  0.64 11.11  5.32 104 9999.0 999.0  21.7 999.0 99.0 99.00
2018 02 16 23 23 999 99.0 99.0  0.61 11.11  5.19 111 9999.0 999.0  21.6 999.0 99.0 99.00
2018 02 16 23 53 999 99.0 99.0  0.61 11.11  4.81 102 9999.0 999.0  21.6 999.0 99.0 99.00
2018 02 17 00 23 999 99.0 99.0  0.65  9.88  4.66 102 9999.0 999.0  21.4 999.0 99.0 99.00
2018 02 17 00 53 999 99.0 99.0  0.58 11.11  4.40  95 9999.0 999.0  21.5 999.0 99.0 99.00
2018 02 17 01 23 999 99.0 99.0  0.56 11.11  4.30  92 9999.0 999.0  21.5 999.0 99.0 99.00
2018 02 17 01 53 999 99.0 99.0  0.57 11.11  3.97  98 9999.0 999.0  21.5 999.0 99.0 99.00
2018 02 17 02 23 999 99.0 99.0  0.55 11.11  3.87 109 9999.0 999.0  21.5 999.0 99.0 99.00
2018 02 17 02 53 999 99.0 99.0  0.59 11.11  4.43 102 9999.0 999.0  21.5 999.0 99.0 99.00
2018 02 17 03 23 999 99.0 99.0  0.58 11.11  4.53 101 9999.0 999.0  21.4 999.0 99.0 99.00
2018 02 17 03 53 999 99.0 99.0  0.54 11.11  4.44 104 9999.0 999.0  21.4 999.0 99.0 99.00
2018 02 17 04 23 999 99.0 99.0  0.54 11.11  4.57 108 9999.0 999.0  21.4 999.0 99.0 99.00
2018 02 17 04 53 999 99.0 99.0  0.51 11.11  4.42  97 9999.0 999.0  21.4 999.0 99.0 99.00
2018 02 17 05 23 999 99.0 99.0  0.55 11.76  5.07 111 9999.0 999.0  21.3 999.0 99.0 99.00
2018 02 17 05 53 999 99.0 99.0  0.53 11.11  5.15 105 9999.0 999.0  21.2 999.0 99.0 99.00
2018 02 17 06 23 999 99.0 99.0  0.51 10.53  5.06 105 9999.0 999.0  21.3 999.0 99.0 99.00
2018 02 17 06 53 999 99.0 99.0  0.50 10.53  5.35 109 9999.0 999.0  21.3 999.0 99.0 99.00
2018 02 17 07 53 999 99.0 99.0  0.48 11.11  5.34 109 9999.0 999.0  21.2 999.0 99.0 99.00
2018 02 17 08 23 999 99.0 99.0  0.52  9.88  5.69 104 9999.0 999.0  21.3 999.0 99.0 99.00
2018 02 17 08 53 999 99.0 99.0  0.50 10.53  5.82 107 9999.0 999.0  21.3 999.0 99.0 99.00
2018 02 17 09 23 999 99.0 99.0  0.53 10.53  5.91 104 9999.0 999.0  21.3 999.0 99.0 99.00
2018 02 17 09 53 999 99.0 99.0  0.59  9.88  6.43 107 9999.0 999.0  21.2 999.0 99.0 99.00
2018 02 17 10 23 999 99.0 99.0  0.66 10.53  6.59 112 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 17 10 53 999 99.0 99.0  0.64 10.53  6.50 107 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 17 11 23 999 99.0 99.0  0.61 11.11  6.82 108 9999.0 999.0  21.0 999.0 99.0 99.00
2018 02 17 11 53 999 99.0 99.0  0.56 11.11  6.49  91 9999.0 999.0  21.0 999.0 99.0 99.00
2018 02 17 12 23 999 99.0 99.0  0.60 11.11  6.54 107 9999.0 999.0  21.0 999.0 99.0 99.00
2018 02 17 12 53 999 99.0 99.0  0.57  9.88  6.17 105 9999.0 999.0  21.0 999.0 99.0 99.00
2018 02 17 13 23 999 99.0 99.0  0.60 11.11  6.71 115 9999.0 999.0  20.9 999.0 99.0 99.00
2018 02 17 13 53 999 99.0 99.0  0.54 11.11  6.22  98 9999.0 999.0  21.0 999.0 99.0 99.00
2018 02 17 14 23 999 99.0 99.0  0.57 10.53  6.84 102 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 17 14 53 999 99.0 99.0  0.55 10.53  7.04  99 9999.0 999.0  21.3 999.0 99.0 99.00
2018 02 17 15 23 999 99.0 99.0  0.62 10.53  7.72  99 9999.0 999.0  21.5 999.0 99.0 99.00
2018 02 17 15 53 999 99.0 99.0  0.58 10.53  7.11 112 9999.0 999.0  21.5 999.0 99.0 99.00
2018 02 17 16 23 999 99.0 99.0  0.51 10.53  6.91 116 9999.0 999.0  21.9 999.0 99.0 99.00
2018 02 17 16 53 999 99.0 99.0  0.58 10.53  7.71 109 9999.0 999.0  21.7 999.0 99.0 99.00
2018 02 17 17 23 999 99.0 99.0  0.50  9.88  7.10 108 9999.0 999.0  22.1 999.0 99.0 99.00
2018 02 17 17 53 999 99.0 99.0  0.51 10.53  7.30 105 9999.0 999.0  21.8 999.0 99.0 99.00
2018 02 17 18 23 999 99.0 99.0  0.54 10.53  7.71 109 9999.0 999.0  21.9 999.0 99.0 99.00
2018 02 17 18 53 999 99.0 99.0  0.49 10.53  7.45 108 9999.0 999.0  22.0 999.0 99.0 99.00
2018 02 17 19 23 999 99.0 99.0  0.51  9.88  7.24 108 9999.0 999.0  21.9 999.0 99.0 99.00
2018 02 17 19 53 999 99.0 99.0  0.47 10.53  6.20  95 9999.0 999.0  21.8 999.0 99.0 99.00
2018 02 17 20 23 999 99.0 99.0  0.54  9.88  6.02 115 9999.0 999.0  21.7 999.0 99.0 99.00
2018 02 17 20 53 999 99.0 99.0  0.50 10.53  4.96 101 9999.0 999.0  21.4 999.0 99.0 99.00
2018 02 17 21 23 999 99.0 99.0  0.53 10.53  4.96 112 9999.0 999.0  21.2 999.0 99.0 99.00
2018 02 17 21 53 999 99.0 99.0  0.59 10.53  6.11 107 9999.0 999.0  21.6 999.0 99.0 99.00
2018 02 17 22 23 999 99.0 99.0  0.55 10.53  6.06 112 9999.0 999.0  21.5 999.0 99.0 99.00
2018 02 17 22 53 999 99.0 99.0  0.53 10.53  5.93 108 9999.0 999.0  21.6 999.0 99.0 99.00
2018 02 17 23 23 999 99.0 99.0  0.45 10.53  5.63 109 9999.0 999.0  21.6 999.0 99.0 99.00
2018 02 17 23 53 999 99.0 99.0  0.51 10.53  5.94 102 9999.0 999.0  21.6 999.0 99.0 99.00
2018 02 18 00 23 999 99.0 99.0  0.57  9.88  6.50  99 9999.0 999.0  21.5 999.0 99.0 99.00
2018 02 18 00 53 999 99.0 99.0  0.50 10.53  5.68 105 9999.0 999.0  21.3 999.0 99.0 99.00
2018 02 18 01 23 999 99.0 99.0  0.49 10.53  6.06 109 9999.0 999.0  21.3 999.0 99.0 99.00
2018 02 18 01 53 999 99.0 99.0  0.53  9.88  5.52 104 9999.0 999.0  21.2 999.0 99.0 99.00
2018 02 18 02 23 999 99.0 99.0  0.49 11.11  5.60  99 9999.0 999.0  21.2 999.0 99.0 99.00
2018 02 18 02 53 999 99.0 99.0  0.50 10.53  5.25 102 9999.0 999.0  21.2 999.0 99.0 99.00
2018 02 18 03 23 999 99.0 99.0  0.56  9.88  4.89 109 9999.0 999.0  21.3 999.0 99.0 99.00
2018 02 18 03 53 999 99.0 99.0  0.59 10.53  5.12 109 9999.0 999.0  21.2 999.0 99.0 99.00
2018 02 18 04 23 999 99.0 99.0  0.62 10.53  5.70 107 9999.0 999.0  21.3 999.0 99.0 99.00
2018 02 18 04 53 999 99.0 99.0  0.56 10.53  5.50 112 9999.0 999.0  21.3 999.0 99.0 99.00
2018 02 18 05 23 999 99.0 99.0  0.54 10.53  5.64 107 9999.0 999.0  21.2 999.0 99.0 99.00
2018 02 18 05 53 999 99.0 99.0  0.54 10.53  5.69 111 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 18 06 23 999 99.0 99.0  0.49 10.53  5.53 102 9999.0 999.0  21.0 999.0 99.0 99.00
2018 02 18 06 53 999 99.0 99.0  0.51 10.53  6.04 107 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 18 07 23 999 99.0 99.0  0.49 10.53  6.18 104 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 18 07 53 999 99.0 99.0  0.45  9.88  5.54 115 9999.0 999.0  21.0 999.0 99.0 99.00
2018 02 18 08 23 999 99.0 99.0  0.49  9.88  6.36 107 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 18 08 53 999 99.0 99.0  0.53 10.53  6.50 104 9999.0 999.0  21.2 999.0 99.0 99.00
2018 02 18 09 23 999 99.0 99.0  0.55  9.88  6.86 108 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 18 09 53 999 99.0 99.0  0.51 10.53  6.34 108 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 18 10 23 999 99.0 99.0  0.53  9.88  6.82 112 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 18 10 53 999 99.0 99.0  0.49  9.88  6.48 107 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 18 11 23 999 99.0 99.0  0.46 10.53  5.92  99 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 18 11 53 999 99.0 99.0  0.55  9.88  6.59 101 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 18 12 23 999 99.0 99.0  0.47 10.53  5.85 112 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 18 12 53 999 99.0 99.0  0.46  9.88  5.65  98 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 18 13 23 999 99.0 99.0  0.47  9.88  5.15  95 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 18 13 53 999 99.0 99.0  0.43  9.88  5.39  99 9999.0 999.0  21.1 999.0 99.0 99.00
2018 02 18 14 23 999 99.0 99.0  0.42  9.09  5.86  91 9999.0 999.0  21.2 999.0 99.0 99.00
2018 02 18 14 53 999 99.0 99.0  0.41 10.53  5.64  90 9999.0 999.0  21.4 999.0 99.0 99.00
2018 02 18 15 23 999 99.0 99.0  0.38 10.53  6.05  92 9999.0 999.0  21.6 999.0 99.0 99.00
2018 02 18 15 53 999 99.0 99.0  0.38  9.88  5.89 101 9999.0 999.0  21.7 999.0 99.0 99.00
2018 02 18 16 23 999 99.0 99.0  0.41  9.88  6.10 107 9999.0 999.0  21.5 999.0 99.0 99.00
2018 02 18 16 53 999 99.0 99.0  0.44  9.88  4.56 102 9999.0 999.0  21.5 999.0 99.0 99.00
2018 02 18 17 23 999 99.0 99.0  0.48 10.53  4.04  91 9999.0 999.0  21.5 999.0 99.0 99.00
2018 02 18 17 53 999 99.0 99.0  0.47 10.53  3.75  85 9999.0 999.0  21.5 999.0 99.0 99.00
2018 02 18 18 23 999 99.0 99.0  0.45  9.88  3.60  99 9999.0 999.0  21.5 999.0 99.0 99.00
2018 02 18 18 53 999 99.0 99.0  0.46  9.88  3.92 115 9999.0 999.0  21.5 999.0 99.0 99.00
2018 02 18 19 23 999 99.0 99.0  0.49  9.88  4.53 107 9999.0 999.0  21.4 999.0 99.0 99.00
2018 02 18 19 53 999 99.0 99.0  0.46  9.88  4.24 102 9999.0 999.0  21.5 999.0 99.0 99.00
2018 02 18 20 23 999 99.0 99.0  0.50  9.88  4.03  98 9999.0 999.0  21.5 999.0 99.0 99.00
2018 02 18 20 53 999 99.0 99.0  0.51  9.09  3.98 104 9999.0 999.0  21.4 999.0 99.0 99.00
2018 02 18 21 23 999 99.0 99.0  0.48  9.88  3.91  99 9999.0 999.0  21.4 999.0 99.0 99.00
2018 02 18 21 53 999 99.0 99.0  0.50  9.88  3.85  99 9999.0 999.0  21.3 999.0 99.0 99.00
2018 02 18 22 23 999 99.0 99.0  0.50  9.09  3.89 105 9999.0 999.0  21.3 999.0 99.0 99.00
2018 02 18 22 53 999 99.0 99.0  0.49 10.53  3.57  91 9999.0 999.0  21.3 999.0 99.0 99.00
